20/06/21 00:29:45,PT.ALIGN,1-A08,4987.024,-2251.116,0.0
20/06/21 00:31:16,Z1.CALWEAR,1-A02,0.6,2575.5
20/06/21 00:31:24,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:31:24,Z1.GRINDEND,1-A02,12.5,1097.0,1096.0,OK,663.6,A,254.8,207.0
20/06/21 00:31:24,Z1.GRINDIPG,1-A02,203.4,11.4,-233.4,7.8
20/06/21 00:31:34,Z1.GRINDSTT,1-A04,ZA421-L130355-152L
20/06/21 00:31:34,Z2.GRINDSTT,1-A02,ZA421-L130355-152L
20/06/21 00:32:26,T1.TRANSCT,1-A06
20/06/21 00:32:37,T1.PICKUPPT,1-A08
20/06/21 00:32:52,RB.DETECT,1-A10,Forward
20/06/21 00:33:14,RB.LOADPT,1-A10
20/06/21 00:33:49,PT.ALIGN,1-A10,-4627.021,2810.190,0.0
20/06/21 00:35:23,Z2.CALWEAR,1-A02,0.4,802.0
20/06/21 00:35:31,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:35:31,Z2.GRINDEND,1-A02,9.7,657.7,656.2,OK,633.9,0.0,0.0,0.0,A,254.8,207.0
20/06/21 00:35:31,Z2.GRINDIPG,1-A02,-233.1,-4.5,-259.9,-7.7
20/06/21 00:36:29,Z1.CALWEAR,1-A04,0.0,2575.5
20/06/21 00:36:36,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:36:36,Z1.GRINDEND,1-A04,12.6,1096.4,1095.3,OK,663.8,B,266.8,217.3
20/06/21 00:36:36,Z1.GRINDIPG,1-A04,204.9,14.9,-228.1,13.2
20/06/21 00:36:47,Z1.GRINDSTT,1-A06,ZA421-L130355-152L
20/06/21 00:36:47,Z2.GRINDSTT,1-A04,ZA421-L130355-152L
20/06/21 00:37:39,T1.TRANSCT,1-A08
20/06/21 00:37:50,T1.PICKUPPT,1-A10
20/06/21 00:38:05,RB.DETECT,1-A12,Forward
20/06/21 00:38:26,RB.LOADPT,1-A12
20/06/21 00:39:05,PT.ALIGN,1-A12,4197.092,-3256.787,0.0
20/06/21 00:40:07,Z2.CALWEAR,1-A04,0.0,802.0
20/06/21 00:40:15,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:40:15,Z2.GRINDEND,1-A04,9.7,657.7,655.8,OK,633.7,0.0,0.0,0.0,B,266.8,217.3
20/06/21 00:40:15,Z2.GRINDIPG,1-A04,-225.4,5.1,-251.9,1.1
20/06/21 00:41:42,Z1.CALWEAR,1-A06,0.3,2575.8
20/06/21 00:41:50,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:41:50,Z1.GRINDEND,1-A06,12.9,1094.8,1093.8,OK,663.4,C,261.4,205.9
20/06/21 00:41:50,Z1.GRINDIPG,1-A06,200.8,11.6,-232.6,8.9
20/06/21 00:42:04,Z1.GRINDSTT,1-A08,ZA421-L130355-152L
20/06/21 00:42:04,Z2.GRINDSTT,1-A06,ZA421-L130355-152L
20/06/21 00:43:42,T2.PICKUPCT,1-A02
20/06/21 00:44:48,T1.TRANSCT,1-A10
20/06/21 00:44:50,T2.TRANSST,1-A02
20/06/21 00:44:59,T1.PICKUPPT,1-A12
20/06/21 00:45:14,RB.DETECT,1-A14,Forward
20/06/21 00:45:36,RB.LOADPT,1-A14
20/06/21 00:45:43,Z2.CALWEAR,1-A06,0.0,802.0
20/06/21 00:45:53,Z.INTERVAL,0.2,0.2,0.0
20/06/21 00:45:53,Z2.GRINDEND,1-A06,9.8,657.9,656.2,OK,633.9,0.0,0.0,0.0,C,261.4,205.9
20/06/21 00:45:53,Z2.GRINDIPG,1-A06,-229.7,-0.7,-254.9,-3.0
20/06/21 00:46:12,PT.ALIGN,1-A14,-4013.894,3767.157,0.0
